Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,surcharge ,total cost
7739,CA-2017-141103,delivered,6/15/2018 0:00,43270,7/5/2018 0:00,Standard Class,VEN05,JF-15355,Consumer,Texas,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.176,0.5,70.161
7740,CA-2014-154781,delivered,4/9/2018 0:00,43206,5/4/2018 0:00,Standard Class,VEN03,SC-20680,,,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268,0.5,5.3298
7741,CA-2014-154781,delivered,4/9/2018 0:00,43206,5/4/2018 0:00,Standard Class,VEN05,SC-20680,,,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0,28.497,0.5,99.7395
7742,CA-2015-147816,delivered,6/8/2017 0:00,42913,7/17/2017 0:00,Second Class,VEN05,CM-11935,,,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17,0,21.95
7743,CA-2017-105326,delivered,3/20/2017 0:00,42818,4/7/2017 0:00,Standard Class,VEN03,KT-16480,,,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4,0,12.4416,0.5,20.2176
7744,CA-2016-133613,delivered,5/29/2017 0:00,42892,6/22/2017 0:00,Standard Class,VEN02,CP-12340,Corporate,New York,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0,3.7412,0.5,6.3282
7745,CA-2016-133613,delivered,5/29/2017 0:00,42892,6/22/2017 0:00,Standard Class,VEN02,CP-12340,Corporate,New York,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3,0,153.0819,0.5,620.83215
7746,CA-2016-133613,delivered,5/29/2017 0:00,42892,6/22/2017 0:00,Standard Class,VEN01,CP-12340,Corporate,New York,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0,2.8536,0.5,10.4796
7747,CA-2015-109113,delivered,3/22/2018 0:00,43186,4/16/2018 0:00,Standard Class,VEN05,EK-13795,,,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488,2,0.2,4.779,0.5,31.0635
7748,CA-2015-156153,delivered,7/22/2018 0:00,43312,8/8/2018 0:00,Second Class,VEN02,CW-11905,Home Office,Texas,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3024,0,7.2576
7749,CA-2015-133242,delivered,8/6/2018 0:00,43326,8/15/2018 0:00,Standard Class,VEN02,KH-16510,Consumer,California,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0,19.4688,0.5,62.0568
7750,CA-2015-133242,delivered,8/6/2018 0:00,43326,8/15/2018 0:00,Standard Class,VEN03,KH-16510,Consumer,California,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2,0,58.5052,0.5,587.3022
7751,CA-2015-133242,delivered,8/6/2018 0:00,43326,8/15/2018 0:00,Standard Class,VEN01,KH-16510,Consumer,California,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,2,0,16.608,0.5,26.988
7752,CA-2015-133242,delivered,8/6/2018 0:00,43326,8/15/2018 0:00,Standard Class,VEN03,KH-16510,Consumer,California,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,3,0,140.391,0.5,491.3685
7753,CA-2015-133242,delivered,8/6/2018 0:00,43326,8/15/2018 0:00,Standard Class,VEN02,KH-16510,Consumer,California,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.02,2,0,15.8496,0.5,25.7556
7754,CA-2015-158323,delivered,11/22/2017 0:00,43077,12/18/2017 0:00,First Class,VEN01,AB-10600,,,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,0.2,19.224
7755,CA-2015-161795,delivered,2/14/2018 0:00,43152,2/22/2018 0:00,Second Class,VEN02,AH-10075,,,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,2,0.2,0.3384,0,2.6696
7756,CA-2017-100902,delivered,7/24/2018 0:00,43312,8/16/2018 0:00,Standard Class,VEN03,CK-12595,Consumer,Ohio,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,7,0.2,93.884,0.5,261.534
7757,CA-2017-100902,delivered,7/24/2018 0:00,43312,8/16/2018 0:00,Standard Class,VEN02,CK-12595,Consumer,Ohio,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5,0.2,107.79,0.5,485.055
7758,CA-2017-112844,delivered,8/16/2018 0:00,43332,8/21/2018 0:00,Second Class,VEN02,SP-20620,,,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.208,0,31.392
7759,CA-2017-112844,delivered,8/16/2018 0:00,43332,8/21/2018 0:00,Second Class,VEN05,SP-20620,,,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,3,0,30.99,0,123.96
7760,CA-2016-158925,delivered,9/6/2017 0:00,42996,10/4/2017 0:00,Standard Class,VEN02,JP-15460,,,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432,0.5,15.1632
7761,CA-2014-155390,delivered,10/6/2016 0:00,42658,11/28/2016 0:00,Standard Class,VEN04,BG-11035,,,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,2,0.2,13.7176,0.5,42.7356
7762,CA-2017-123071,delivered,1/15/2018 0:00,43122,2/5/2018 0:00,First Class,VEN05,CC-12550,Consumer,California,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368,2,0.2,3.6288,0.2,8.08704
7763,CA-2017-156391,delivered,6/17/2018 0:00,43270,6/28/2018 0:00,First Class,VEN04,SL-20155,,,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224,1,0.2,0.556,0.2,2.0016
7764,CA-2015-103093,delivered,8/16/2017 0:00,42970,9/19/2017 0:00,Standard Class,VEN04,FO-14305,,,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.52,9,0,35.0244,0.5,59.2434
7765,US-2017-118941,delivered,7/5/2017 0:00,42928,7/27/2017 0:00,Same Day,VEN02,BB-11545,Corporate,Texas,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.52,3,0,5.256,0.1,13.4904
7766,US-2017-118941,delivered,7/5/2017 0:00,42928,7/27/2017 0:00,Same Day,VEN05,BB-11545,Corporate,Texas,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0,373.779,0.1,1546.7331
7767,US-2017-118941,delivered,7/5/2017 0:00,42928,7/27/2017 0:00,Same Day,VEN05,BB-11545,Corporate,Texas,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5,0,59.373,0.1,176.5797
7768,CA-2015-169299,delivered,7/26/2017 0:00,42955,8/22/2017 0:00,First Class,VEN02,DO-13435,Consumer,Florida,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,0.2,7.72416
7769,CA-2017-154088,delivered,7/27/2017 0:00,42955,8/18/2017 0:00,Standard Class,VEN01,LB-16735,,,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,5,0.2,9.352,0.5,26.052
7770,CA-2016-155978,delivered,8/7/2018 0:00,43327,8/23/2018 0:00,Same Day,VEN02,TS-21205,Corporate,New Jersey,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,2,0.2,90.9762,0.1,1043.62698
7771,CA-2016-155978,delivered,8/7/2018 0:00,43327,8/23/2018 0:00,Same Day,VEN01,TS-21205,Corporate,New Jersey,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0,13.788,0.1,35.3892
7772,CA-2016-108196,delivered,3/23/2018 0:00,43195,4/23/2018 0:00,Standard Class,VEN05,CS-12505,,,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,0.7,-304.392,0.5,1141.47
7773,CA-2016-108196,delivered,3/23/2018 0:00,43195,4/23/2018 0:00,Standard Class,VEN01,CS-12505,,,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,5,0.7,-6599.978,0.5,16649.9445
7774,CA-2016-108196,delivered,3/23/2018 0:00,43195,4/23/2018 0:00,Standard Class,VEN03,CS-12505,,,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3,0.2,11.9952,0.5,71.9712
7775,CA-2016-152800,delivered,6/24/2018 0:00,43283,7/20/2018 0:00,First Class,VEN01,SP-20920,,,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0,2.8764,0.2,3.89232
7776,CA-2014-166961,delivered,11/12/2017 0:00,43057,12/1/2017 0:00,Standard Class,VEN05,CD-12790,,,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.98,1,0,2.9646,0.5,12.0231
7777,CA-2014-166961,delivered,11/12/2017 0:00,43057,12/1/2017 0:00,Standard Class,VEN02,CD-12790,,,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3,0,3.6156,0.5,6.3666
7778,CA-2014-166961,delivered,11/12/2017 0:00,43057,12/1/2017 0:00,Standard Class,VEN03,CD-12790,,,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,0.5,56.33775
7779,CA-2014-166961,delivered,11/12/2017 0:00,43057,12/1/2017 0:00,Standard Class,VEN02,CD-12790,,,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3,0.2,13.896,0.5,34.74
7780,CA-2016-139381,delivered,11/22/2017 0:00,43069,12/8/2017 0:00,Standard Class,VEN05,RF-19840,Consumer,New York,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4,0,55.0584,0.5,223.2924
7781,CA-2016-139381,delivered,11/22/2017 0:00,43069,12/8/2017 0:00,Standard Class,VEN02,RF-19840,Consumer,New York,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4,0,7.9812,0.5,32.3682
7782,CA-2015-132136,delivered,5/23/2018 0:00,43245,6/4/2018 0:00,Standard Class,VEN03,FO-14305,,,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656,0.5,34.7004
7783,CA-2016-162236,delivered,11/28/2017 0:00,43069,12/13/2017 0:00,Second Class,VEN05,ER-13855,Corporate,Minnesota,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592,0,41.2888
7784,CA-2016-162236,delivered,11/28/2017 0:00,43069,12/13/2017 0:00,Second Class,VEN02,ER-13855,Corporate,Minnesota,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,10,0.4,-292.1,0,1168.4
7785,CA-2016-162236,delivered,11/28/2017 0:00,43069,12/13/2017 0:00,Second Class,VEN02,ER-13855,Corporate,Minnesota,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,0,220.134
7786,US-2014-111353,delivered,6/12/2017 0:00,42905,7/3/2017 0:00,Standard Class,VEN03,PB-19150,Consumer,California,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06,2,0,11.7782,0.5,19.9227
7787,US-2016-117037,delivered,5/1/2018 0:00,43230,5/23/2018 0:00,First Class,VEN01,LW-17215,,,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1,0.8,-4.7685,0.2,9.1902
7788,US-2016-117037,delivered,5/1/2018 0:00,43230,5/23/2018 0:00,First Class,VEN02,LW-17215,,,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,3,0.2,2.4675,0.2,6.5142
7789,US-2016-117037,delivered,5/1/2018 0:00,43230,5/23/2018 0:00,First Class,VEN02,LW-17215,,,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736,0.2,39.33792
7790,US-2016-117037,delivered,5/1/2018 0:00,43230,5/23/2018 0:00,First Class,VEN05,LW-17215,,,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,0.2,9.54,0.2,25.1856
7791,CA-2017-160801,delivered,6/1/2017 0:00,42893,6/14/2017 0:00,Same Day,VEN04,FG-14260,,,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.3894,0.1,9.05454
7792,CA-2016-108364,delivered,11/24/2017 0:00,43070,12/19/2017 0:00,Standard Class,VEN05,BP-11050,,,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,5,0.8,-2.88,0.5,7.02
7793,CA-2017-169362,delivered,8/17/2018 0:00,43336,9/11/2018 0:00,First Class,VEN01,SP-20860,Corporate,California,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,2,0.2,-1.4994,0.2,49.78008
7794,CA-2015-127481,delivered,4/16/2018 0:00,43210,5/10/2018 0:00,Second Class,VEN02,JD-15895,Corporate,New Jersey,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.4,5,0,15.876,0,16.524
7795,CA-2015-127481,delivered,4/16/2018 0:00,43210,5/10/2018 0:00,Second Class,VEN04,JD-15895,Corporate,New Jersey,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88,2,0,48.94,0,48.94
7796,CA-2015-112711,delivered,1/15/2018 0:00,43124,2/7/2018 0:00,Standard Class,VEN03,FM-14380,Consumer,Colorado,TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168,4,0.2,30.7168,0.5,414.6768
7797,US-2015-145121,delivered,2/19/2018 0:00,43165,3/14/2018 0:00,Standard Class,VEN03,MP-17965,Corporate,Massachusetts,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9,5,0,13.181,0.5,20.5785
7798,CA-2017-166184,delivered,3/5/2018 0:00,43182,4/2/2018 0:00,First Class,VEN02,HR-14830,,,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,3,0,22.0947,0.2,29.89836
7799,CA-2017-166184,delivered,3/5/2018 0:00,43182,4/2/2018 0:00,First Class,VEN02,HR-14830,,,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99,1,0,136.2971,0.2,400.43148
7800,CA-2017-166184,delivered,3/5/2018 0:00,43182,4/2/2018 0:00,First Class,VEN02,HR-14830,,,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094,0.2,246.64392
7801,CA-2017-157413,delivered,2/11/2018 0:00,43168,3/6/2018 0:00,Standard Class,VEN01,BW-11065,,,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744,3,0.2,-77.1267,0.5,602.80605
7802,CA-2014-143637,delivered,12/15/2017 0:00,43113,1/19/2018 0:00,Second Class,VEN04,MS-17710,,,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0,14.5728,0,25.9072
7803,CA-2015-102260,delivered,10/23/2017 0:00,43046,11/17/2017 0:00,Standard Class,VEN01,SJ-20125,Home Office,New Jersey,OFF-LA-10003714,Office Supplies,Labels,Avery 510,12,4,0.2,4.2,0.5,11.7
7804,CA-2015-102260,delivered,10/23/2017 0:00,43046,11/17/2017 0:00,Standard Class,VEN02,SJ-20125,Home Office,New Jersey,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,4,0.2,-63.0056,0.5,1174.6044
7805,CA-2015-102260,delivered,10/23/2017 0:00,43046,11/17/2017 0:00,Standard Class,VEN02,SJ-20125,Home Office,New Jersey,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424,1,0.2,-4.767,0.5,45.2865
7806,CA-2015-102260,delivered,10/23/2017 0:00,43046,11/17/2017 0:00,Standard Class,VEN03,SJ-20125,Home Office,New Jersey,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.816,2,0.2,0.3168,0.5,3.7488
7807,CA-2015-102260,delivered,10/23/2017 0:00,43046,11/17/2017 0:00,Standard Class,VEN02,SJ-20125,Home Office,New Jersey,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204,2,0.7,-2.5632,0.5,8.6508
7808,US-2016-137295,delivered,8/10/2018 0:00,43330,8/30/2018 0:00,Standard Class,VEN01,VS-21820,,,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,7,0.7,-24.6624,0.5,83.2356
7809,US-2016-137295,delivered,8/10/2018 0:00,43330,8/30/2018 0:00,Standard Class,VEN02,VS-21820,,,OFF-AR-10001955,Office Supplies,Art,Newell 319,47.616,3,0.2,5.952,0.5,62.496
7810,US-2016-137295,delivered,8/10/2018 0:00,43330,8/30/2018 0:00,Standard Class,VEN04,VS-21820,,,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,108.784,2,0.2,10.8784,0.5,146.8584
7811,CA-2016-134334,delivered,2/26/2018 0:00,43160,3/12/2018 0:00,First Class,VEN01,DK-13090,Consumer,Virginia,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1,0,2.1465,0.2,3.1482
7812,CA-2016-134334,delivered,2/26/2018 0:00,43160,3/12/2018 0:00,First Class,VEN03,DK-13090,Consumer,Virginia,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0,2.0748,0.2,7.08624
7813,CA-2016-134334,delivered,2/26/2018 0:00,43160,3/12/2018 0:00,First Class,VEN05,DK-13090,Consumer,Virginia,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431,3,0.3,-47.1798,0.2,717.13296
7814,CA-2016-134334,delivered,2/26/2018 0:00,43160,3/12/2018 0:00,First Class,VEN01,DK-13090,Consumer,Virginia,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56,6,0,4.6464,0.2,7.09632
7815,US-2017-109316,delivered,9/12/2017 0:00,42999,9/29/2017 0:00,First Class,VEN04,MG-17680,Home Office,Ohio,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568,0.2,1628.05104
7816,US-2017-109316,delivered,9/12/2017 0:00,42999,9/29/2017 0:00,First Class,VEN05,MG-17680,Home Office,Ohio,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2,0.2,-3.504,0.2,25.2288
7817,CA-2016-138478,delivered,3/23/2017 0:00,42825,4/19/2017 0:00,Second Class,VEN01,DP-13390,,,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3,0,29.4372,0,83.7828
7818,CA-2016-138478,delivered,3/23/2017 0:00,42825,4/19/2017 0:00,Second Class,VEN03,DP-13390,,,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,35.88,6,0,17.5812,0,18.2988
7819,CA-2016-138478,delivered,3/23/2017 0:00,42825,4/19/2017 0:00,Second Class,VEN01,DP-13390,,,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976,3,0.2,1644.2913,0,2891.6847
7820,CA-2017-150469,delivered,5/3/2018 0:00,43232,6/4/2018 0:00,Standard Class,VEN02,CJ-12010,Consumer,California,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,0,5.6832,0.5,9.2352
7821,CA-2017-152436,delivered,6/24/2018 0:00,43278,7/5/2018 0:00,Second Class,VEN01,CW-11905,Home Office,Texas,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6,0,160.0398,0,432.7002
7822,CA-2016-169334,delivered,4/28/2017 0:00,42871,6/1/2017 0:00,Second Class,VEN03,GW-14605,,,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,0,104.6925
7823,US-2014-115413,processing,9/1/2017 0:00,1/0/1900,9/22/2017 0:00,Standard Class,VEN01,PP-18955,,,OFF-AR-10003770,Office Supplies,Art,Newell 340,8.64,3,0,2.5056,0.5,9.2016
7824,US-2014-115413,processing,9/1/2017 0:00,1/0/1900,9/22/2017 0:00,Standard Class,VEN04,PP-18955,,,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0,52.4895,0.5,146.22075
7825,CA-2014-125150,delivered,3/10/2017 0:00,42815,3/31/2017 0:00,Standard Class,VEN03,PW-19030,,,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466,0.5,323.121
7826,CA-2015-127327,delivered,2/15/2018 0:00,43160,3/12/2018 0:00,Standard Class,VEN01,PW-19030,,,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1,0.1,15.147,0.5,113.6025
7827,CA-2017-117114,delivered,12/21/2017 0:00,43116,1/24/2018 0:00,Standard Class,VEN01,CY-12745,,,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,4,0.2,38.1576,0.5,705.9156
7828,CA-2017-117114,delivered,12/21/2017 0:00,43116,1/24/2018 0:00,Standard Class,VEN02,CY-12745,,,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,3,0.2,3.2214,0.5,10.0359
7829,CA-2015-137302,delivered,1/26/2018 0:00,43138,2/19/2018 0:00,Standard Class,VEN05,BW-11110,Corporate,Wisconsin,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3,0.2,6.3936,0.5,86.3136
7830,CA-2015-137302,delivered,1/26/2018 0:00,43138,2/19/2018 0:00,Standard Class,VEN04,BW-11110,Corporate,Wisconsin,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0,15.4752,0.5,66.0672
7831,CA-2015-137302,delivered,1/26/2018 0:00,43138,2/19/2018 0:00,Standard Class,VEN01,BW-11110,Corporate,Wisconsin,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3,0.2,38.997,0.5,409.4685
7832,CA-2015-137302,delivered,1/26/2018 0:00,43138,2/19/2018 0:00,Standard Class,VEN05,BW-11110,Corporate,Wisconsin,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232,0.5,49.0932
7833,CA-2016-112382,delivered,7/22/2017 0:00,42947,8/15/2017 0:00,Standard Class,VEN03,MB-18085,,,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,2,0.2,1.9136,0.5,25.8336
7834,CA-2015-128958,delivered,10/9/2017 0:00,43022,10/20/2017 0:00,Standard Class,VEN05,CR-12820,,,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2,2.132,0.5,16.482
7835,CA-2015-106257,delivered,10/17/2017 0:00,43046,11/13/2017 0:00,Second Class,VEN05,EB-14110,,,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2,0.2,-15.098,0,256.666
7836,CA-2015-106257,delivered,10/17/2017 0:00,43046,11/13/2017 0:00,Second Class,VEN02,EB-14110,,,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2,0.2,41.993,0,437.927
7837,CA-2015-149083,delivered,2/16/2018 0:00,43151,3/9/2018 0:00,Standard Class,VEN02,SH-19975,Corporate,California,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,4,0.2,-11.5176,0.5,477.9804
7838,CA-2015-149083,delivered,2/16/2018 0:00,43151,3/9/2018 0:00,Standard Class,VEN04,SH-19975,Corporate,California,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2,0,5.796,0.5,10.206
7839,CA-2015-149083,delivered,2/16/2018 0:00,43151,3/9/2018 0:00,Standard Class,VEN02,SH-19975,Corporate,California,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928,0.5,153.5808
7840,US-2014-137869,delivered,7/25/2018 0:00,43313,8/10/2018 0:00,Standard Class,VEN04,CV-12295,,,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0,2.8764,0.5,4.8654
7841,US-2014-137869,delivered,7/25/2018 0:00,43313,8/10/2018 0:00,Standard Class,VEN05,CV-12295,,,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4,0,106.6248,0.5,1617.1428
